,lat,lon,mean_wv,ema_1,ema_7,ema_6,ema_5,prophet,lstm_relu,lstm_tanh,ema_1_rmse,ema_7_rmse,ema_6_rmse,ema_5_rmse,prophet_rmse,lstm_relu_rmse,lstm_tanh_rmse
2279,16.5,123.75,5.276995857250159,9.555854915878777,10.709542920921038,11.149958075007623,11.58887531691805,8.46090150128416,5.138804415861766,4.7736925338697835,4.80736574115078,5.810177234040458,6.221042014981252,6.637635858382638,3.5238671502672267,0.9061885679585057,0.8795855211474236
2280,16.5,124.0,5.330523652449211,9.494328406941557,10.710113255972539,11.170068953354047,11.628145620554669,8.186443440340534,5.388846357663472,4.8445426684226485,4.711764685576845,5.767812972297605,6.197249209817063,6.6326619032227025,3.260187271381716,0.9043596521306398,0.8479031585209962
2281,16.5,124.25,5.347965524931891,9.391767461390872,10.650297242859084,11.123613108857368,11.594680552109606,6.479699701515506,5.315419971942902,4.764312096508935,4.603925945774315,5.696797136872368,6.139309565544805,6.587992382233421,1.983629027496049,0.9132161991084251,1.0900524885260323
2282,16.5,124.5,5.387472617749775,9.32348898730787,10.62695499797942,11.11403902107738,11.598169957136648,10.967247792922203,5.46099191904068,5.035705103818879,4.5091207072968364,5.643537460344704,6.099786394307889,6.561839770585426,5.847055894316975,0.9156902641524631,0.7400744084233086
2283,16.5,124.75,5.401997730457622,9.19035683842369,10.527234240255329,11.024308410408906,11.517704433532908,8.587547872141721,5.274425049622853,5.175686323309325,4.372891010844719,5.537693350069359,6.003819566219941,6.475335540988699,3.5879691601171055,0.9522167166654207,0.6260911809351534
2284,16.5,125.0,5.419998515285826,9.052456374403372,10.427088650483013,10.936552394426137,11.442078421077106,9.022226099303646,5.281154970328013,4.8843447294329,4.231602884696655,5.429427186758594,5.907580706099236,6.391301230561496,3.974284358407746,0.9139044040968853,0.8385176720960389
2285,16.5,125.25,5.428546027523871,8.902674195145934,10.320340661572539,10.843953466798839,11.363523876167735,8.23061644418229,5.723703185717265,5.153382876826959,4.092144696083909,5.325638436491582,5.817340551392783,6.3151324173925465,3.252839434850582,0.8450593516752428,0.7018631486895794
2286,16.5,125.5,5.414203114447788,8.704790642744245,10.152845662202804,10.686409207707776,11.216055782320696,7.21144310829857,5.5804287393887835,5.113287696817388,3.9337894829234994,5.186615129915683,5.687038831420066,6.1944870989270315,2.4212734604772246,0.8696048810067278,0.7566796238627074
2287,16.5,125.75,5.422785618433092,8.535246284428254,10.016179647169814,10.560049252555855,11.09984829106343,7.218305409229117,5.423949738343556,5.108230166603518,3.7830466945916537,5.056430840798023,5.565901932827405,6.083157126557415,2.4081701478868047,0.9387080802338208,0.8225820790619942
2288,16.5,126.0,5.402534188073694,8.33194976186447,9.838662657299452,10.390744529472224,10.938931360522973,8.100194027863033,5.466918349266052,5.077957978535635,3.6289468864771397,4.91573051447316,5.432163738003035,5.95748809260135,3.1430120530248784,0.849106827498936,0.7826381483443039
2289,16.5,126.25,5.408950760307088,8.18976315379479,9.735536150500817,10.29803749897434,10.855593945715347,5.9363901012144416,5.420395572980245,5.285455277403874,3.5096958798923286,4.823548815501344,5.349585146284972,5.88439841272834,1.6437370519137653,0.9411159592009632,0.8218090922965923
2290,16.5,126.5,5.3835558493636855,8.056514037314846,9.62575843819585,10.194130333773636,10.75688202260463,9.24120353709313,5.6144659121831255,5.306804798237133,3.4184675114725276,4.751562856260289,5.283881666972477,5.824811930817153,4.1939813245131905,0.9237410981334887,0.8124039160211448
2291,16.5,126.75,5.381917591061136,7.934167528292903,9.529276547738428,10.104312310040582,10.67259175952875,8.989492900416474,5.562582055727641,5.389230357429992,3.3309849333225676,4.675749455789963,5.2132639609078195,5.759193085997873,3.95066645823755,0.910867957612759,0.7935382903744183
2292,16.5,127.0,5.372975828886646,7.833995890260684,9.45369063233669,10.034874311621168,10.60794235405073,7.57904915434511,5.554542561372121,5.057169392590755,3.2692960461700276,4.62619699814038,5.16866791431121,5.719041719978656,2.671489888098255,0.8895276244526078,0.7239153393439913
